"Camera","Class","Count","Operation","RAI","TimePeriod"
"D04","Deer - Buck Spike",2,30,0.0666666666666667,"april.2016"
"D12","Deer - Buck Spike",5,28.5,0.175438596491228,"april.2016"
"E05","Deer - Buck Spike",0,27.5,0,"april.2016"
"E09","Deer - Buck Spike",6,30,0.2,"april.2016"
"E13","Deer - Buck Spike",2,28.5,0.0701754385964912,"april.2016"
"E15","Deer - Buck Spike",0,21.5,0,"april.2016"
"F06","Deer - Buck Spike",1,27.5,0.0363636363636364,"april.2016"
"F08","Deer - Buck Spike",4,30,0.133333333333333,"april.2016"
"F10","Deer - Buck Spike",3,27.5,0.109090909090909,"april.2016"
"A03","Deer - Buck Young Button",0,28.5,0,"april.2016"
"A13","Deer - Buck Young Button",0,17.5,0,"april.2016"
"B08","Deer - Buck Young Button",0,30,0,"april.2016"
"B10","Deer - Buck Young Button",0,30,0,"april.2016"
"B12","Deer - Buck Young Button",0,17.5,0,"april.2016"
"B14","Deer - Buck Young Button",0,17.5,0,"april.2016"
"C03","Deer - Buck Young Button",0,27.5,0,"april.2016"
"C07","Deer - Buck Young Button",0,22.5,0,"april.2016"
"C09","Deer - Buck Young Button",0,30,0,"april.2016"
"C11","Deer - Buck Young Button",0,28.5,0,"april.2016"
"D04","Deer - Buck Young Button",0,30,0,"april.2016"
"D12","Deer - Buck Young Button",1,28.5,0.0350877192982456,"april.2016"
"E05","Deer - Buck Young Button",0,27.5,0,"april.2016"
"E09","Deer - Buck Young Button",0,30,0,"april.2016"
"E13","Deer - Buck Young Button",0,28.5,0,"april.2016"
"E15","Deer - Buck Young Button",0,21.5,0,"april.2016"
"F06","Deer - Buck Young Button",4,27.5,0.145454545454545,"april.2016"
"F08","Deer - Buck Young Button",0,30,0,"april.2016"
"F10","Deer - Buck Young Button",2,27.5,0.0727272727272727,"april.2016"
"A03","Deer - Doe",4,28.5,0.140350877192982,"april.2016"
"A13","Deer - Doe",1,17.5,0.0571428571428571,"april.2016"
"B08","Deer - Doe",7,30,0.233333333333333,"april.2016"
"B10","Deer - Doe",1,30,0.0333333333333333,"april.2016"
"B12","Deer - Doe",2,17.5,0.114285714285714,"april.2016"
"B14","Deer - Doe",9,17.5,0.514285714285714,"april.2016"
"C03","Deer - Doe",1,27.5,0.0363636363636364,"april.2016"
"C07","Deer - Doe",5,22.5,0.222222222222222,"april.2016"
"C09","Deer - Doe",12,30,0.4,"april.2016"
"C11","Deer - Doe",5,28.5,0.175438596491228,"april.2016"
"D04","Deer - Doe",29,30,0.966666666666667,"april.2016"
"D12","Deer - Doe",6,28.5,0.210526315789474,"april.2016"
"E05","Deer - Doe",5,27.5,0.181818181818182,"april.2016"
"E09","Deer - Doe",19,30,0.633333333333333,"april.2016"
"E13","Deer - Doe",4,28.5,0.140350877192982,"april.2016"
"E15","Deer - Doe",0,21.5,0,"april.2016"
"F06","Deer - Doe",3,27.5,0.109090909090909,"april.2016"
"F08","Deer - Doe",44,30,1.46666666666667,"april.2016"
"F10","Deer - Doe",7,27.5,0.254545454545455,"april.2016"
"A03","Deer - Fawn",1,28.5,0.0350877192982456,"april.2016"
"A13","Deer - Fawn",0,17.5,0,"april.2016"
"B08","Deer - Fawn",1,30,0.0333333333333333,"april.2016"
"B10","Deer - Fawn",0,30,0,"april.2016"
"B12","Deer - Fawn",0,17.5,0,"april.2016"
"B14","Deer - Fawn",0,17.5,0,"april.2016"
"C03","Deer - Fawn",0,27.5,0,"april.2016"
"C07","Deer - Fawn",4,22.5,0.177777777777778,"april.2016"
"C09","Deer - Fawn",0,30,0,"april.2016"
"C11","Deer - Fawn",0,28.5,0,"april.2016"
"D04","Deer - Fawn",1,30,0.0333333333333333,"april.2016"
"D12","Deer - Fawn",0,28.5,0,"april.2016"
"E05","Deer - Fawn",0,27.5,0,"april.2016"
"E09","Deer - Fawn",6,30,0.2,"april.2016"
"E13","Deer - Fawn",1,28.5,0.0350877192982456,"april.2016"
"E15","Deer - Fawn",0,21.5,0,"april.2016"
"F06","Deer - Fawn",0,27.5,0,"april.2016"
"F08","Deer - Fawn",0,30,0,"april.2016"
"F10","Deer - Fawn",0,27.5,0,"april.2016"
"A03","Deer - Other",0,28.5,0,"april.2016"
"A13","Deer - Other",0,17.5,0,"april.2016"
"B08","Deer - Other",2,30,0.0666666666666667,"april.2016"
"B10","Deer - Other",2,30,0.0666666666666667,"april.2016"
"B12","Deer - Other",3,17.5,0.171428571428571,"april.2016"
"B14","Deer - Other",2,17.5,0.114285714285714,"april.2016"
"C03","Deer - Other",1,27.5,0.0363636363636364,"april.2016"
"C07","Deer - Other",3,22.5,0.133333333333333,"april.2016"
"C09","Deer - Other",6,30,0.2,"april.2016"
"C11","Deer - Other",8,28.5,0.280701754385965,"april.2016"
"D04","Deer - Other",7,30,0.233333333333333,"april.2016"
"D12","Deer - Other",1,28.5,0.0350877192982456,"april.2016"
"E05","Deer - Other",1,27.5,0.0363636363636364,"april.2016"
"E09","Deer - Other",3,30,0.1,"april.2016"
"E13","Deer - Other",1,28.5,0.0350877192982456,"april.2016"
"E15","Deer - Other",0,21.5,0,"april.2016"
"F06","Deer - Other",1,27.5,0.0363636363636364,"april.2016"
"F08","Deer - Other",2,30,0.0666666666666667,"april.2016"
"F10","Deer - Other",0,27.5,0,"april.2016"
"A03","Dog",0,28.5,0,"april.2016"
"A13","Dog",0,17.5,0,"april.2016"
"B08","Dog",0,30,0,"april.2016"
"B10","Dog",0,30,0,"april.2016"
"B12","Dog",0,17.5,0,"april.2016"
"B14","Dog",0,17.5,0,"april.2016"
"C03","Dog",0,27.5,0,"april.2016"
"C07","Dog",0,22.5,0,"april.2016"
"C09","Dog",0,30,0,"april.2016"
"C11","Dog",3,28.5,0.105263157894737,"april.2016"
"D04","Dog",0,30,0,"april.2016"
"D12","Dog",1,28.5,0.0350877192982456,"april.2016"
"E05","Dog",0,27.5,0,"april.2016"
"E09","Dog",0,30,0,"april.2016"
"E13","Dog",0,28.5,0,"april.2016"
"E15","Dog",0,21.5,0,"april.2016"
"F06","Dog",0,27.5,0,"april.2016"
"F08","Dog",0,30,0,"april.2016"
"F10","Dog",0,27.5,0,"april.2016"
"A03","Fox",0,28.5,0,"april.2016"
"A13","Fox",0,17.5,0,"april.2016"
"B08","Fox",0,30,0,"april.2016"
"B10","Fox",0,30,0,"april.2016"
"B12","Fox",0,17.5,0,"april.2016"
"B14","Fox",0,17.5,0,"april.2016"
"C03","Fox",1,27.5,0.0363636363636364,"april.2016"
"C07","Fox",1,22.5,0.0444444444444444,"april.2016"
"C09","Fox",1,30,0.0333333333333333,"april.2016"
"C11","Fox",0,28.5,0,"april.2016"
"D04","Fox",0,30,0,"april.2016"
"D12","Fox",5,28.5,0.175438596491228,"april.2016"
"E05","Fox",2,27.5,0.0727272727272727,"april.2016"
"E09","Fox",0,30,0,"april.2016"
"E13","Fox",0,28.5,0,"april.2016"
"E15","Fox",0,21.5,0,"april.2016"
"F06","Fox",0,27.5,0,"april.2016"
"F08","Fox",0,30,0,"april.2016"
"F10","Fox",1,27.5,0.0363636363636364,"april.2016"
"A03","Human",1,28.5,0.0350877192982456,"april.2016"
"A13","Human",1,17.5,0.0571428571428571,"april.2016"
"B08","Human",1,30,0.0333333333333333,"april.2016"
"B10","Human",0,30,0,"april.2016"
"B12","Human",1,17.5,0.0571428571428571,"april.2016"
"B14","Human",1,17.5,0.0571428571428571,"april.2016"
"C03","Human",1,27.5,0.0363636363636364,"april.2016"
"C07","Human",1,22.5,0.0444444444444444,"april.2016"
"C09","Human",0,30,0,"april.2016"
"C11","Human",1,28.5,0.0350877192982456,"april.2016"
"D04","Human",0,30,0,"april.2016"
"D12","Human",1,28.5,0.0350877192982456,"april.2016"
"E05","Human",1,27.5,0.0363636363636364,"april.2016"
"E09","Human",0,30,0,"april.2016"
"E13","Human",1,28.5,0.0350877192982456,"april.2016"
"E15","Human",1,21.5,0.0465116279069767,"april.2016"
"F06","Human",1,27.5,0.0363636363636364,"april.2016"
"F08","Human",0,30,0,"april.2016"
"F10","Human",1,27.5,0.0363636363636364,"april.2016"
"A03","Jack_Rabbit",0,28.5,0,"april.2016"
"A13","Jack_Rabbit",0,17.5,0,"april.2016"
"B08","Jack_Rabbit",0,30,0,"april.2016"
"B10","Jack_Rabbit",0,30,0,"april.2016"
"B12","Jack_Rabbit",0,17.5,0,"april.2016"
"B14","Jack_Rabbit",0,17.5,0,"april.2016"
"C03","Jack_Rabbit",8,27.5,0.290909090909091,"april.2016"
"C07","Jack_Rabbit",0,22.5,0,"april.2016"
"C09","Jack_Rabbit",0,30,0,"april.2016"
"C11","Jack_Rabbit",0,28.5,0,"april.2016"
"D04","Jack_Rabbit",3,30,0.1,"april.2016"
"D12","Jack_Rabbit",0,28.5,0,"april.2016"
"E05","Jack_Rabbit",10,27.5,0.363636363636364,"april.2016"
"E09","Jack_Rabbit",0,30,0,"april.2016"
"E13","Jack_Rabbit",0,28.5,0,"april.2016"
"E15","Jack_Rabbit",0,21.5,0,"april.2016"
"F06","Jack_Rabbit",0,27.5,0,"april.2016"
"F08","Jack_Rabbit",0,30,0,"april.2016"
"F10","Jack_Rabbit",0,27.5,0,"april.2016"
"A03","Mountain_Lion",0,28.5,0,"april.2016"
"A13","Mountain_Lion",0,17.5,0,"april.2016"
"B08","Mountain_Lion",0,30,0,"april.2016"
"B10","Mountain_Lion",0,30,0,"april.2016"
"B12","Mountain_Lion",0,17.5,0,"april.2016"
"B14","Mountain_Lion",0,17.5,0,"april.2016"
"C03","Mountain_Lion",1,27.5,0.0363636363636364,"april.2016"
"C07","Mountain_Lion",0,22.5,0,"april.2016"
"C09","Mountain_Lion",0,30,0,"april.2016"
"C11","Mountain_Lion",0,28.5,0,"april.2016"
"D04","Mountain_Lion",0,30,0,"april.2016"
"D12","Mountain_Lion",0,28.5,0,"april.2016"
"E05","Mountain_Lion",1,27.5,0.0363636363636364,"april.2016"
"E09","Mountain_Lion",0,30,0,"april.2016"
"E13","Mountain_Lion",0,28.5,0,"april.2016"
"E15","Mountain_Lion",0,21.5,0,"april.2016"
"F06","Mountain_Lion",0,27.5,0,"april.2016"
"F08","Mountain_Lion",0,30,0,"april.2016"
"F10","Mountain_Lion",0,27.5,0,"april.2016"
"A03","Raccoon",0,28.5,0,"april.2016"
"A13","Raccoon",0,17.5,0,"april.2016"
"B08","Raccoon",0,30,0,"april.2016"
"B10","Raccoon",0,30,0,"april.2016"
"B12","Raccoon",0,17.5,0,"april.2016"
"B14","Raccoon",0,17.5,0,"april.2016"
"C03","Raccoon",0,27.5,0,"april.2016"
"C07","Raccoon",0,22.5,0,"april.2016"
"C09","Raccoon",0,30,0,"april.2016"
"C11","Raccoon",0,28.5,0,"april.2016"
"D04","Raccoon",0,30,0,"april.2016"
"D12","Raccoon",0,28.5,0,"april.2016"
"E05","Raccoon",0,27.5,0,"april.2016"
"E09","Raccoon",0,30,0,"april.2016"
"E13","Raccoon",0,28.5,0,"april.2016"
"E15","Raccoon",0,21.5,0,"april.2016"
"F06","Raccoon",0,27.5,0,"april.2016"
"F08","Raccoon",0,30,0,"april.2016"
"F10","Raccoon",1,27.5,0.0363636363636364,"april.2016"
"A03","Sheep",0,28.5,0,"april.2016"
"A13","Sheep",0,17.5,0,"april.2016"
"B08","Sheep",0,30,0,"april.2016"
"B10","Sheep",0,30,0,"april.2016"
"B12","Sheep",0,17.5,0,"april.2016"
"B14","Sheep",0,17.5,0,"april.2016"
"C03","Sheep",0,27.5,0,"april.2016"
"C07","Sheep",0,22.5,0,"april.2016"
"C09","Sheep",0,30,0,"april.2016"
"C11","Sheep",31,28.5,1.08771929824561,"april.2016"
"D04","Sheep",0,30,0,"april.2016"
"D12","Sheep",0,28.5,0,"april.2016"
"E05","Sheep",0,27.5,0,"april.2016"
"E09","Sheep",0,30,0,"april.2016"
"E13","Sheep",10,28.5,0.350877192982456,"april.2016"
"E15","Sheep",0,21.5,0,"april.2016"
"F06","Sheep",0,27.5,0,"april.2016"
"F08","Sheep",0,30,0,"april.2016"
"F10","Sheep",0,27.5,0,"april.2016"
"A03","Skunk",0,28.5,0,"april.2016"
"A13","Skunk",0,17.5,0,"april.2016"
"B08","Skunk",0,30,0,"april.2016"
"B10","Skunk",0,30,0,"april.2016"
"B12","Skunk",0,17.5,0,"april.2016"
"B14","Skunk",0,17.5,0,"april.2016"
"C03","Skunk",1,27.5,0.0363636363636364,"april.2016"
"C07","Skunk",0,22.5,0,"april.2016"
"C09","Skunk",0,30,0,"april.2016"
"C11","Skunk",1,28.5,0.0350877192982456,"april.2016"
"D04","Skunk",0,30,0,"april.2016"
"D12","Skunk",1,28.5,0.0350877192982456,"april.2016"
"E05","Skunk",0,27.5,0,"april.2016"
"E09","Skunk",0,30,0,"april.2016"
"E13","Skunk",1,28.5,0.0350877192982456,"april.2016"
"E15","Skunk",0,21.5,0,"april.2016"
"F06","Skunk",0,27.5,0,"april.2016"
"F08","Skunk",0,30,0,"april.2016"
"F10","Skunk",1,27.5,0.0363636363636364,"april.2016"
"A03","Squirrel",6,28.5,0.210526315789474,"april.2016"
"A13","Squirrel",0,17.5,0,"april.2016"
"B08","Squirrel",0,30,0,"april.2016"
"B10","Squirrel",0,30,0,"april.2016"
"B12","Squirrel",0,17.5,0,"april.2016"
"B14","Squirrel",0,17.5,0,"april.2016"
"C03","Squirrel",0,27.5,0,"april.2016"
"C07","Squirrel",0,22.5,0,"april.2016"
"C09","Squirrel",0,30,0,"april.2016"
"C11","Squirrel",8,28.5,0.280701754385965,"april.2016"
"D04","Squirrel",0,30,0,"april.2016"
"D12","Squirrel",0,28.5,0,"april.2016"
"E05","Squirrel",0,27.5,0,"april.2016"
"E09","Squirrel",0,30,0,"april.2016"
"E13","Squirrel",0,28.5,0,"april.2016"
"E15","Squirrel",0,21.5,0,"april.2016"
"F06","Squirrel",0,27.5,0,"april.2016"
"F08","Squirrel",0,30,0,"april.2016"
"F10","Squirrel",0,27.5,0,"april.2016"
"A03","Turkey",1,28.5,0.0350877192982456,"april.2016"
"A13","Turkey",0,17.5,0,"april.2016"
"B08","Turkey",0,30,0,"april.2016"
"B10","Turkey",0,30,0,"april.2016"
"B12","Turkey",0,17.5,0,"april.2016"
"B14","Turkey",0,17.5,0,"april.2016"
"C03","Turkey",2,27.5,0.0727272727272727,"april.2016"
"C07","Turkey",0,22.5,0,"april.2016"
"C09","Turkey",0,30,0,"april.2016"
"C11","Turkey",0,28.5,0,"april.2016"
"D04","Turkey",0,30,0,"april.2016"
"D12","Turkey",0,28.5,0,"april.2016"
"E05","Turkey",0,27.5,0,"april.2016"
"E09","Turkey",0,30,0,"april.2016"
"E13","Turkey",0,28.5,0,"april.2016"
"E15","Turkey",0,21.5,0,"april.2016"
"F06","Turkey",0,27.5,0,"april.2016"
"F08","Turkey",0,30,0,"april.2016"
"F10","Turkey",1,27.5,0.0363636363636364,"april.2016"
"A03","Vehicle",0,28.5,0,"april.2016"
"A13","Vehicle",0,17.5,0,"april.2016"
"B08","Vehicle",0,30,0,"april.2016"
"B10","Vehicle",0,30,0,"april.2016"
"B12","Vehicle",0,17.5,0,"april.2016"
"B14","Vehicle",0,17.5,0,"april.2016"
"C03","Vehicle",11,27.5,0.4,"april.2016"
"C07","Vehicle",0,22.5,0,"april.2016"
"C09","Vehicle",0,30,0,"april.2016"
"C11","Vehicle",0,28.5,0,"april.2016"
"D04","Vehicle",0,30,0,"april.2016"
"D12","Vehicle",0,28.5,0,"april.2016"
"E05","Vehicle",0,27.5,0,"april.2016"
"E09","Vehicle",0,30,0,"april.2016"
"E13","Vehicle",0,28.5,0,"april.2016"
"E15","Vehicle",0,21.5,0,"april.2016"
"F06","Vehicle",0,27.5,0,"april.2016"
"F08","Vehicle",0,30,0,"april.2016"
"F10","Vehicle",0,27.5,0,"april.2016"
"A03","Deer_Doe",0,28.5,0,"april.2016"
"A13","Deer_Doe",0,17.5,0,"april.2016"
"B08","Deer_Doe",0,30,0,"april.2016"
"B10","Deer_Doe",0,30,0,"april.2016"
"B12","Deer_Doe",0,17.5,0,"april.2016"
"B14","Deer_Doe",0,17.5,0,"april.2016"
"C03","Deer_Doe",0,27.5,0,"april.2016"
"C07","Deer_Doe",0,22.5,0,"april.2016"
"C09","Deer_Doe",0,30,0,"april.2016"
"C11","Deer_Doe",0,28.5,0,"april.2016"
"D04","Deer_Doe",0,30,0,"april.2016"
"D12","Deer_Doe",0,28.5,0,"april.2016"
"E05","Deer_Doe",0,27.5,0,"april.2016"
"E09","Deer_Doe",0,30,0,"april.2016"
"E13","Deer_Doe",0,28.5,0,"april.2016"
"E15","Deer_Doe",0,21.5,0,"april.2016"
"F06","Deer_Doe",0,27.5,0,"april.2016"
"F08","Deer_Doe",0,30,0,"april.2016"
"F10","Deer_Doe",0,27.5,0,"april.2016"
"A03","Deer_Other",0,28.5,0,"april.2016"
"A13","Deer_Other",0,17.5,0,"april.2016"
"B08","Deer_Other",0,30,0,"april.2016"
"B10","Deer_Other",0,30,0,"april.2016"
"B12","Deer_Other",0,17.5,0,"april.2016"
"B14","Deer_Other",0,17.5,0,"april.2016"
"C03","Deer_Other",0,27.5,0,"april.2016"
"C07","Deer_Other",0,22.5,0,"april.2016"
"C09","Deer_Other",0,30,0,"april.2016"
"C11","Deer_Other",0,28.5,0,"april.2016"
"D04","Deer_Other",0,30,0,"april.2016"
"D12","Deer_Other",0,28.5,0,"april.2016"
"E05","Deer_Other",0,27.5,0,"april.2016"
"E09","Deer_Other",0,30,0,"april.2016"
"E13","Deer_Other",0,28.5,0,"april.2016"
"E15","Deer_Other",0,21.5,0,"april.2016"
"F06","Deer_Other",0,27.5,0,"april.2016"
"F08","Deer_Other",0,30,0,"april.2016"
"F10","Deer_Other",0,27.5,0,"april.2016"
"A03","Deer_Fawn",0,28.5,0,"april.2016"
"A13","Deer_Fawn",0,17.5,0,"april.2016"
"B08","Deer_Fawn",0,30,0,"april.2016"
"B10","Deer_Fawn",0,30,0,"april.2016"
"B12","Deer_Fawn",0,17.5,0,"april.2016"
"B14","Deer_Fawn",0,17.5,0,"april.2016"
"C03","Deer_Fawn",0,27.5,0,"april.2016"
"C07","Deer_Fawn",0,22.5,0,"april.2016"
"C09","Deer_Fawn",0,30,0,"april.2016"
"C11","Deer_Fawn",0,28.5,0,"april.2016"
"D04","Deer_Fawn",0,30,0,"april.2016"
"D12","Deer_Fawn",0,28.5,0,"april.2016"
"E05","Deer_Fawn",0,27.5,0,"april.2016"
"E09","Deer_Fawn",0,30,0,"april.2016"
"E13","Deer_Fawn",0,28.5,0,"april.2016"
"E15","Deer_Fawn",0,21.5,0,"april.2016"
"F06","Deer_Fawn",0,27.5,0,"april.2016"
"F08","Deer_Fawn",0,30,0,"april.2016"
"F10","Deer_Fawn",0,27.5,0,"april.2016"
"A03","Deer_Buck_Legal",0,28.5,0,"april.2016"
"A13","Deer_Buck_Legal",0,17.5,0,"april.2016"
"B08","Deer_Buck_Legal",0,30,0,"april.2016"
"B10","Deer_Buck_Legal",0,30,0,"april.2016"
"B12","Deer_Buck_Legal",0,17.5,0,"april.2016"
"B14","Deer_Buck_Legal",0,17.5,0,"april.2016"
"C03","Deer_Buck_Legal",0,27.5,0,"april.2016"
"C07","Deer_Buck_Legal",0,22.5,0,"april.2016"
"C09","Deer_Buck_Legal",0,30,0,"april.2016"
"C11","Deer_Buck_Legal",0,28.5,0,"april.2016"
"D04","Deer_Buck_Legal",0,30,0,"april.2016"
"D12","Deer_Buck_Legal",0,28.5,0,"april.2016"
"E05","Deer_Buck_Legal",0,27.5,0,"april.2016"
"E09","Deer_Buck_Legal",0,30,0,"april.2016"
"E13","Deer_Buck_Legal",0,28.5,0,"april.2016"
"E15","Deer_Buck_Legal",0,21.5,0,"april.2016"
"F06","Deer_Buck_Legal",0,27.5,0,"april.2016"
"F08","Deer_Buck_Legal",0,30,0,"april.2016"
"F10","Deer_Buck_Legal",0,27.5,0,"april.2016"
"A03","Deer_Buck_Spike",0,28.5,0,"april.2016"
"A13","Deer_Buck_Spike",0,17.5,0,"april.2016"
"B08","Deer_Buck_Spike",0,30,0,"april.2016"
"B10","Deer_Buck_Spike",0,30,0,"april.2016"
"B12","Deer_Buck_Spike",0,17.5,0,"april.2016"
"B14","Deer_Buck_Spike",0,17.5,0,"april.2016"
"C03","Deer_Buck_Spike",0,27.5,0,"april.2016"
"C07","Deer_Buck_Spike",0,22.5,0,"april.2016"
"C09","Deer_Buck_Spike",0,30,0,"april.2016"
"C11","Deer_Buck_Spike",0,28.5,0,"april.2016"
"D04","Deer_Buck_Spike",0,30,0,"april.2016"
"D12","Deer_Buck_Spike",0,28.5,0,"april.2016"
"E05","Deer_Buck_Spike",0,27.5,0,"april.2016"
"E09","Deer_Buck_Spike",0,30,0,"april.2016"
"E13","Deer_Buck_Spike",0,28.5,0,"april.2016"
"E15","Deer_Buck_Spike",0,21.5,0,"april.2016"
"F06","Deer_Buck_Spike",0,27.5,0,"april.2016"
"F08","Deer_Buck_Spike",0,30,0,"april.2016"
"F10","Deer_Buck_Spike",0,27.5,0,"april.2016"
"A03","Deer_Buck_Young_Button",0,28.5,0,"april.2016"
"A13","Deer_Buck_Young_Button",0,17.5,0,"april.2016"
"B08","Deer_Buck_Young_Button",0,30,0,"april.2016"
"B10","Deer_Buck_Young_Button",0,30,0,"april.2016"
"B12","Deer_Buck_Young_Button",0,17.5,0,"april.2016"
"B14","Deer_Buck_Young_Button",0,17.5,0,"april.2016"
"C03","Deer_Buck_Young_Button",0,27.5,0,"april.2016"
"C07","Deer_Buck_Young_Button",0,22.5,0,"april.2016"
"C09","Deer_Buck_Young_Button",0,30,0,"april.2016"
