"Camera","Class","Count","Operation","RAI","TimePeriod"
"C03","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"C05","Deer - Buck Spike",0,31,0,"january.2019"
"C07","Deer - Buck Spike",0,31,0,"january.2019"
"C09","Deer - Buck Spike",0,31,0,"january.2019"
"C11","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"C15","Deer - Buck Spike",0,31,0,"january.2019"
"C17","Deer - Buck Spike",2,31,0.0645161290322581,"january.2019"
"D04","Deer - Buck Spike",0,31,0,"january.2019"
"D06","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"D08","Deer - Buck Spike",0,31,0,"january.2019"
"D10","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"D12","Deer - Buck Spike",3,31,0.0967741935483871,"january.2019"
"D14","Deer - Buck Spike",2,31,0.0645161290322581,"january.2019"
"D16","Deer - Buck Spike",7,31,0.225806451612903,"january.2019"
"E05","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"E07","Deer - Buck Spike",0,31,0,"january.2019"
"E09","Deer - Buck Spike",0,31,0,"january.2019"
"E11","Deer - Buck Spike",0,31,0,"january.2019"
"E13","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"E15","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"E17","Deer - Buck Spike",0,31,0,"january.2019"
"F04","Deer - Buck Spike",0,31,0,"january.2019"
"F06","Deer - Buck Spike",0,31,0,"january.2019"
"F08","Deer - Buck Spike",0,22,0,"january.2019"
"F10","Deer - Buck Spike",1,31,0.032258064516129,"january.2019"
"G09","Deer - Buck Spike",0,31,0,"january.2019"
"G11","Deer - Buck Spike",2,31,0.0645161290322581,"january.2019"
"A03","Deer - Buck Young Button",0,31,0,"january.2019"
"A13","Deer - Buck Young Button",0,31,0,"january.2019"
"B02","Deer - Buck Young Button",0,31,0,"january.2019"
"B04","Deer - Buck Young Button",0,31,0,"january.2019"
"B06","Deer - Buck Young Button",0,31,0,"january.2019"
